_id	dataset	WorkerId	content	phrasing
5d65491fce2c6bd733478720	hostile	1	1	3
5d65491fce2c6bd733478722	hostile	2	1	3
5d65491fce2c6bd733478722	hostile	1	2	3
5d65491fce2c6bd733478722	hostile	3	1	3
5d65491fce2c6bd733478722	hostile	8	1	3
5d65491fce2c6bd733478722	hostile	4	2	3
5d65491fce2c6bd733478723	hostile	1	5	2
5d65491fce2c6bd733478723	hostile	5	1	1
5d65491fce2c6bd733478723	hostile	14	1	1
5d65491fce2c6bd733478723	hostile	3	6	3
5d65491fce2c6bd733478723	hostile	23	1	1
5d65491fce2c6bd733478733	hostile	5	5	3
5d65491fce2c6bd733478733	hostile	24	5	3
5d65491fce2c6bd733478733	hostile	11	6	2
5d65491fce2c6bd733478733	hostile	3	6	3
5d65491fce2c6bd733478733	hostile	41	6	3
5d65491fce2c6bd733478737	hostile	8	6	3
5d65491fce2c6bd733478737	hostile	11	6	3
5d65491fce2c6bd733478737	hostile	6	5	3
5d65491fce2c6bd733478737	hostile	1	6	3
5d65491fce2c6bd733478737	hostile	19	6	3
5d65491fce2c6bd73347873f	hostile	3	6	3
5d65491fce2c6bd73347873f	hostile	28	4	3
5d65491fce2c6bd73347873f	hostile	31	6	3
5d65491fce2c6bd73347873f	hostile	12	4	3
5d65491fce2c6bd73347873f	hostile	4	4	3
5d65491fce2c6bd733478740	hostile	11	2	1
5d65491fce2c6bd733478740	hostile	1	2	1
5d65491fce2c6bd733478740	hostile	19	2	1
5d65491fce2c6bd733478740	hostile	3	1	3
5d65491fce2c6bd733478740	hostile	23	3	3
5d65491fce2c6bd733478745	hostile	0	2	1
5d65491fce2c6bd733478745	hostile	26	2	3
5d65491fce2c6bd733478745	hostile	4	2	1
5d65491fce2c6bd733478745	hostile	6	2	3
5d65491fce2c6bd733478745	hostile	20	2	1
5d65491fce2c6bd733478752	hostile	7	1	1
5d65491fce2c6bd733478752	hostile	3	2	1
5d65491fce2c6bd733478752	hostile	8	1	1
5d65491fce2c6bd733478752	hostile	4	2	1
5d65491fce2c6bd733478752	hostile	0	2	1
5d65491fce2c6bd733478757	hostile	1	5	3
5d65491fce2c6bd733478757	hostile	26	6	3
5d65491fce2c6bd733478757	hostile	27	5	3
5d65491fce2c6bd733478757	hostile	4	6	3
5d65491fce2c6bd733478757	hostile	21	6	3
5d65491fce2c6bd73347875b	hostile	21	2	3
5d65491fce2c6bd73347875b	hostile	8	1	3
5d65491fce2c6bd73347875b	hostile	12	2	3
5d65491fce2c6bd73347875b	hostile	4	3	3
5d65491fce2c6bd73347875b	hostile	3	1	3
5d65491fce2c6bd73347875c	hostile	1	4	1
5d65491fce2c6bd73347875c	hostile	8	1	1
5d65491fce2c6bd73347875c	hostile	32	4	1
5d65491fce2c6bd73347875c	hostile	4	1	3
5d65491fce2c6bd73347875c	hostile	2	4	1
5d65491fce2c6bd733478762	hostile	6	2	1
5d65491fce2c6bd733478762	hostile	3	6	3
5d65491fce2c6bd733478762	hostile	30	1	1
5d65491fce2c6bd733478762	hostile	4	6	3
5d65491fce2c6bd733478762	hostile	25	5	3
5d65491fce2c6bd733478770	hostile	6	6	3
5d65491fce2c6bd733478770	hostile	7	5	3
5d65491fce2c6bd733478770	hostile	29	5	3
5d65491fce2c6bd733478770	hostile	3	6	3
5d65491fce2c6bd733478770	hostile	28	5	3
5d65491fce2c6bd733478771	hostile	4	6	3
5d65491fce2c6bd733478771	hostile	6	6	3
5d65491fce2c6bd733478771	hostile	12	6	3
5d65491fce2c6bd733478771	hostile	0	6	3
5d65491fce2c6bd733478771	hostile	3	6	3
5d65491fce2c6bd733478774	hostile	26	4	3
5d65491fce2c6bd733478774	hostile	27	3	3
5d65491fce2c6bd733478774	hostile	3	6	3
5d65491fce2c6bd733478774	hostile	7	2	3
5d65491fce2c6bd733478774	hostile	25	6	3
5d65491fce2c6bd733478777	hostile	12	6	3
5d65491fce2c6bd733478777	hostile	48	5	3
5d65491fce2c6bd733478777	hostile	11	5	3
5d65491fce2c6bd733478777	hostile	27	1	3
5d65491fce2c6bd733478777	hostile	3	6	3
5d65491fce2c6bd73347877a	hostile	4	4	3
5d65491fce2c6bd73347877a	hostile	6	5	3
5d65491fce2c6bd73347877a	hostile	20	2	3
5d65491fce2c6bd73347877a	hostile	3	6	3
5d65491fce2c6bd73347877a	hostile	11	4	1
5d65491fce2c6bd73347877b	hostile	29	6	3
5d65491fce2c6bd73347877b	hostile	6	6	3
5d65491fce2c6bd73347877b	hostile	7	6	3
5d65491fce2c6bd73347877b	hostile	21	5	3
5d65491fce2c6bd73347877b	hostile	3	6	3
5d65491fce2c6bd733478783	hostile	12	6	3
5d65491fce2c6bd733478783	hostile	24	5	3
5d65491fce2c6bd733478783	hostile	5	6	3
5d65491fce2c6bd733478783	hostile	4	6	3
5d65491fce2c6bd733478783	hostile	3	6	3
5d65491fce2c6bd733478789	hostile	0	6	3
5d65491fce2c6bd733478789	hostile	6	6	3
5d65491fce2c6bd733478789	hostile	1	6	3
5d65491fce2c6bd733478789	hostile	11	6	3
5d65491fce2c6bd733478789	hostile	4	6	3
5d65491fce2c6bd73347878e	hostile	24	3	3
5d65491fce2c6bd73347878e	hostile	8	1	3
5d65491fce2c6bd73347878e	hostile	19	1	3
5d65491fce2c6bd73347878e	hostile	4	1	3
5d65491fce2c6bd73347878e	hostile	3	1	3
5d65491fce2c6bd7334787a1	hostile	0	4	3
5d65491fce2c6bd7334787a1	hostile	26	6	2
5d65491fce2c6bd7334787a1	hostile	25	6	3
5d65491fce2c6bd7334787a1	hostile	4	6	3
5d65491fce2c6bd7334787a1	hostile	12	6	3
5d65491fce2c6bd7334787a3	hostile	6	2	3
5d65491fce2c6bd7334787a3	hostile	28	2	3
5d65491fce2c6bd7334787a3	hostile	3	2	3
5d65491fce2c6bd7334787a3	hostile	25	5	3
5d65491fce2c6bd7334787a3	hostile	23	2	3
5d65491fce2c6bd7334787a5	hostile	6	6	3
5d65491fce2c6bd7334787a5	hostile	3	6	3
5d65491fce2c6bd7334787a5	hostile	37	6	3
5d65491fce2c6bd7334787a5	hostile	26	6	3
5d65491fce2c6bd7334787a5	hostile	1	6	3
5d65491fce2c6bd7334787a8	hostile	1	6	3
5d65491fce2c6bd7334787a8	hostile	24	6	3
5d65491fce2c6bd7334787a8	hostile	12	6	3
5d65491fce2c6bd7334787a8	hostile	3	6	3
5d65491fce2c6bd7334787a8	hostile	23	6	3
5d65491fce2c6bd7334787ac	hostile	6	2	3
5d65491fce2c6bd7334787ac	hostile	0	3	3
5d65491fce2c6bd7334787ac	hostile	23	3	3
5d65491fce2c6bd7334787ac	hostile	3	2	3
5d65491fce2c6bd7334787ac	hostile	7	1	3
5d65491fce2c6bd7334787af	hostile	37	6	3
5d65491fce2c6bd7334787af	hostile	6	6	3
5d65491fce2c6bd7334787af	hostile	7	5	3
5d65491fce2c6bd7334787af	hostile	23	6	3
5d65491fce2c6bd7334787af	hostile	4	6	3
5d65491fce2c6bd7334787b4	hostile	8	5	3
5d65491fce2c6bd7334787b4	hostile	12	6	3
5d65491fce2c6bd7334787b4	hostile	1	5	3
5d65491fce2c6bd7334787b4	hostile	3	6	3
5d65491fce2c6bd7334787b4	hostile	2	2	3
5d65491fce2c6bd7334787b6	hostile	6	2	3
5d65491fce2c6bd7334787b6	hostile	3	2	3
5d65491fce2c6bd7334787b6	hostile	7	1	3
5d65491fce2c6bd7334787b6	hostile	23	3	3
5d65491fce2c6bd7334787b6	hostile	1	2	3
5d65491fce2c6bd7334787b7	hostile	11	3	1
5d65491fce2c6bd7334787b7	hostile	19	3	3
5d65491fce2c6bd7334787b7	hostile	7	1	3
5d65491fce2c6bd7334787b7	hostile	4	1	3
5d65491fce2c6bd7334787b7	hostile	6	2	3
5d65491fce2c6bd7334787bb	hostile	7	2	3
5d65491fce2c6bd7334787bb	hostile	21	2	3
5d65491fce2c6bd7334787bb	hostile	3	2	3
5d65491fce2c6bd7334787bb	hostile	6	5	3
5d65491fce2c6bd7334787bb	hostile	20	2	3
5d65491fce2c6bd7334787be	hostile	7	6	3
5d65491fce2c6bd7334787be	hostile	6	6	3
5d65491fce2c6bd7334787be	hostile	29	4	1
5d65491fce2c6bd7334787be	hostile	4	6	3
5d65491fce2c6bd7334787be	hostile	3	6	3
5d65491fce2c6bd7334787c0	hostile	6	5	2
5d65491fce2c6bd7334787c0	hostile	0	3	1
5d65491fce2c6bd7334787c0	hostile	11	6	2
5d65491fce2c6bd7334787c0	hostile	4	6	2
5d65491fce2c6bd7334787c0	hostile	36	3	1
5d65491fce2c6bd7334787c5	hostile	24	5	3
5d65491fce2c6bd7334787c5	hostile	11	4	1
5d65491fce2c6bd7334787c5	hostile	1	5	3
5d65491fce2c6bd7334787c5	hostile	22	4	1
5d65491fce2c6bd7334787c5	hostile	4	4	1
5d65491fce2c6bd7334787c6	hostile	0	6	3
5d65491fce2c6bd7334787c6	hostile	23	5	3
5d65491fce2c6bd7334787c6	hostile	37	6	3
5d65491fce2c6bd7334787c6	hostile	3	6	3
5d65491fce2c6bd7334787c6	hostile	6	6	3
5d65491fce2c6bd7334787c8	hostile	3	6	3
5d65491fce2c6bd7334787c8	hostile	7	5	3
5d65491fce2c6bd7334787c8	hostile	26	6	3
5d65491fce2c6bd7334787c8	hostile	4	6	3
5d65491fce2c6bd7334787c8	hostile	12	6	3
5d65491fce2c6bd7334787ca	hostile	12	6	3
5d65491fce2c6bd7334787ca	hostile	8	1	3
5d65491fce2c6bd7334787ca	hostile	6	4	3
5d65491fce2c6bd7334787ca	hostile	1	2	3
5d65491fce2c6bd7334787ca	hostile	0	6	3
5d65491fce2c6bd7334787d0	hostile	20	2	3
5d65491fce2c6bd7334787d0	hostile	0	1	3
5d65491fce2c6bd7334787d0	hostile	4	1	1
5d65491fce2c6bd7334787d0	hostile	1	2	1
5d65491fce2c6bd7334787d0	hostile	9	2	3
5d65491fce2c6bd7334787db	hostile	11	3	3
5d65491fce2c6bd7334787db	hostile	4	1	3
5d65491fce2c6bd7334787db	hostile	7	2	3
5d65491fce2c6bd7334787db	hostile	6	2	3
5d65491fce2c6bd7334787db	hostile	0	2	3
5d65491fce2c6bd7334787e1	hostile	3	6	3
5d65491fce2c6bd7334787e1	hostile	7	6	3
5d65491fce2c6bd7334787e1	hostile	12	6	3
5d65491fce2c6bd7334787e1	hostile	19	5	3
5d65491fce2c6bd7334787e1	hostile	0	5	3
5d65491fce2c6bd7334787e2	hostile	11	6	2
5d65491fce2c6bd7334787e2	hostile	4	6	3
5d65491fce2c6bd7334787e2	hostile	0	6	3
5d65491fce2c6bd7334787e2	hostile	3	6	3
5d65491fce2c6bd7334787e2	hostile	7	5	2
5d65491fce2c6bd7334787ec	hostile	12	6	3
5d65491fce2c6bd7334787ec	hostile	6	6	3
5d65491fce2c6bd7334787ec	hostile	16	6	3
5d65491fce2c6bd7334787ec	hostile	23	6	3
5d65491fce2c6bd7334787ec	hostile	38	6	3
5d65491fce2c6bd7334787ee	hostile	11	2	3
5d65491fce2c6bd7334787ee	hostile	8	2	3
5d65491fce2c6bd7334787ee	hostile	6	2	3
5d65491fce2c6bd7334787ee	hostile	23	2	3
5d65491fce2c6bd7334787ee	hostile	1	5	3
5d65491fce2c6bd7334787f7	hostile	29	3	3
5d65491fce2c6bd7334787f7	hostile	6	1	3
5d65491fce2c6bd7334787f7	hostile	7	2	3
5d65491fce2c6bd7334787f7	hostile	14	2	3
5d65491fce2c6bd7334787f7	hostile	3	6	3
5d65491fce2c6bd7334787fa	hostile	7	1	3
5d65491fce2c6bd7334787fa	hostile	6	2	3
5d65491fce2c6bd7334787fa	hostile	25	5	3
5d65491fce2c6bd7334787fa	hostile	3	2	3
5d65491fce2c6bd7334787fa	hostile	31	5	3
5d65491fce2c6bd7334787fd	hostile	3	6	3
5d65491fce2c6bd7334787fd	hostile	6	5	2
5d65491fce2c6bd7334787fd	hostile	11	6	2
5d65491fce2c6bd7334787fd	hostile	1	6	3
5d65491fce2c6bd7334787fd	hostile	23	6	3
5d65491fce2c6bd7334787fe	hostile	6	2	3
5d65491fce2c6bd7334787fe	hostile	3	2	3
5d65491fce2c6bd7334787fe	hostile	0	1	3
5d65491fce2c6bd7334787fe	hostile	7	3	3
5d65491fce2c6bd7334787fe	hostile	27	1	3
5d65491fce2c6bd733478800	hostile	20	6	3
5d65491fce2c6bd733478800	hostile	6	6	3
5d65491fce2c6bd733478800	hostile	0	6	3
5d65491fce2c6bd733478800	hostile	4	6	3
5d65491fce2c6bd733478800	hostile	12	5	3
5d65491fce2c6bd733478803	hostile	3	6	3
5d65491fce2c6bd733478803	hostile	6	5	3
5d65491fce2c6bd733478803	hostile	4	6	3
5d65491fce2c6bd733478803	hostile	9	6	3
5d65491fce2c6bd733478803	hostile	26	6	3
5d65491fce2c6bd733478804	hostile	2	2	1
5d65491fce2c6bd733478804	hostile	7	1	1
5d65491fce2c6bd733478804	hostile	6	2	3
5d65491fce2c6bd733478804	hostile	8	1	3
5d65491fce2c6bd733478804	hostile	3	2	3
5d65491fce2c6bd733478810	hostile	6	5	3
5d65491fce2c6bd733478810	hostile	1	6	3
5d65491fce2c6bd733478810	hostile	20	6	3
5d65491fce2c6bd733478810	hostile	4	6	3
5d65491fce2c6bd733478810	hostile	27	5	3
5d65491fce2c6bd733478824	hostile	8	6	2
5d65491fce2c6bd733478824	hostile	6	5	2
5d65491fce2c6bd733478824	hostile	3	6	1
5d65491fce2c6bd733478824	hostile	1	6	2
5d65491fce2c6bd733478824	hostile	4	5	1
5d65491fce2c6bd73347882b	hostile	12	4	3
5d65491fce2c6bd73347882b	hostile	7	1	3
5d65491fce2c6bd73347882b	hostile	3	6	3
5d65491fce2c6bd73347882b	hostile	23	6	3
5d65491fce2c6bd73347882b	hostile	1	6	3
5d65491fce2c6bd733478830	hostile	21	5	3
5d65491fce2c6bd733478830	hostile	3	6	3
5d65491fce2c6bd733478830	hostile	2	5	3
5d65491fce2c6bd733478830	hostile	12	6	3
5d65491fce2c6bd733478830	hostile	4	6	3
5d65491fce2c6bd733478838	hostile	27	5	3
5d65491fce2c6bd733478838	hostile	26	6	3
5d65491fce2c6bd733478838	hostile	0	5	3
5d65491fce2c6bd733478838	hostile	3	6	3
5d65491fce2c6bd733478838	hostile	6	5	3
5d65491fce2c6bd733478839	hostile	6	5	3
5d65491fce2c6bd733478839	hostile	7	2	3
5d65491fce2c6bd733478839	hostile	47	5	3
5d65491fce2c6bd733478839	hostile	3	6	3
5d65491fce2c6bd733478839	hostile	23	2	3
5d65491fce2c6bd733478843	hostile	4	6	3
5d65491fce2c6bd733478843	hostile	0	6	3
5d65491fce2c6bd733478843	hostile	7	4	3
5d65491fce2c6bd733478843	hostile	26	6	3
5d65491fce2c6bd733478843	hostile	6	6	3
5d65491fce2c6bd73347884a	hostile	6	6	3
5d65491fce2c6bd73347884a	hostile	29	5	3
5d65491fce2c6bd73347884a	hostile	7	6	3
5d65491fce2c6bd73347884a	hostile	3	6	3
5d65491fce2c6bd73347884a	hostile	23	6	3
5d65491fce2c6bd73347884c	hostile	6	5	3
5d65491fce2c6bd73347884c	hostile	4	6	3
5d65491fce2c6bd73347884c	hostile	26	2	3
5d65491fce2c6bd73347884c	hostile	20	5	3
5d65491fce2c6bd73347884c	hostile	7	2	3
5d65491fce2c6bd733478851	hostile	7	1	3
5d65491fce2c6bd733478851	hostile	3	2	3
5d65491fce2c6bd733478851	hostile	32	2	3
5d65491fce2c6bd733478851	hostile	1	3	3
5d65491fce2c6bd733478851	hostile	5	3	3
5d65491fce2c6bd733478857	hostile	1	5	3
5d65491fce2c6bd733478857	hostile	2	6	3
5d65491fce2c6bd733478857	hostile	12	6	3
5d65491fce2c6bd733478857	hostile	4	6	3
5d65491fce2c6bd733478857	hostile	3	6	3
5d65491fce2c6bd73347885e	hostile	3	6	3
5d65491fce2c6bd73347885e	hostile	12	6	3
5d65491fce2c6bd73347885e	hostile	8	6	3
5d65491fce2c6bd73347885e	hostile	4	6	3
5d65491fce2c6bd73347885e	hostile	21	6	3
5d65491fce2c6bd733478860	hostile	4	4	3
5d65491fce2c6bd733478860	hostile	20	5	3
5d65491fce2c6bd733478860	hostile	6	6	3
5d65491fce2c6bd733478860	hostile	7	1	3
5d65491fce2c6bd733478860	hostile	35	5	3
5d65491fce2c6bd733478861	hostile	23	3	3
5d65491fce2c6bd733478861	hostile	0	4	3
5d65491fce2c6bd733478861	hostile	3	6	3
5d65491fce2c6bd733478861	hostile	20	3	3
5d65491fce2c6bd733478861	hostile	6	6	3
5d65491fce2c6bd733478868	hostile	6	2	3
5d65491fce2c6bd733478868	hostile	3	2	3
5d65491fce2c6bd733478868	hostile	8	1	3
5d65491fce2c6bd733478868	hostile	0	2	3
5d65491fce2c6bd733478868	hostile	1	6	3
5d65491fce2c6bd733478869	hostile	3	6	2
5d65491fce2c6bd733478869	hostile	6	2	1
5d65491fce2c6bd733478869	hostile	11	6	2
5d65491fce2c6bd733478869	hostile	19	5	1
5d65491fce2c6bd733478869	hostile	23	5	2
5d65491fce2c6bd73347886f	hostile	4	2	1
5d65491fce2c6bd73347886f	hostile	0	1	1
5d65491fce2c6bd73347886f	hostile	6	5	2
5d65491fce2c6bd73347886f	hostile	20	6	2
5d65491fce2c6bd73347886f	hostile	3	6	3
5d65491fce2c6bd733478870	hostile	47	6	3
5d65491fce2c6bd733478870	hostile	6	6	3
5d65491fce2c6bd733478870	hostile	7	6	3
5d65491fce2c6bd733478870	hostile	23	6	3
5d65491fce2c6bd733478870	hostile	3	6	3
5d65491fce2c6bd73347887d	callme	6	2	3
5d65491fce2c6bd73347887d	callme	25	3	3
5d65491fce2c6bd73347887d	callme	3	6	3
5d65491fce2c6bd73347887d	callme	12	6	3
5d65491fce2c6bd73347887d	callme	0	2	3
5d65491fce2c6bd733478882	callme	4	6	2
5d65491fce2c6bd733478882	callme	11	6	2
5d65491fce2c6bd733478882	callme	27	5	3
5d65491fce2c6bd733478882	callme	3	6	3
5d65491fce2c6bd733478882	callme	6	5	2
5d65491fce2c6bd733478885	callme	4	6	3
5d65491fce2c6bd733478885	callme	25	6	2
5d65491fce2c6bd733478885	callme	26	5	2
5d65491fce2c6bd733478885	callme	20	5	2
5d65491fce2c6bd733478885	callme	36	1	1
5d65491fce2c6bd733478886	callme	54	6	3
5d65491fce2c6bd733478886	callme	2	6	3
5d65491fce2c6bd733478886	callme	23	6	3
5d65491fce2c6bd733478886	callme	55	6	2
5d65491fce2c6bd733478886	callme	56	6	3
5d65491fce2c6bd733478887	callme	7	5	1
5d65491fce2c6bd733478887	callme	19	5	3
5d65491fce2c6bd733478887	callme	6	5	3
5d65491fce2c6bd733478887	callme	0	2	3
5d65491fce2c6bd733478887	callme	4	6	3
5d654920ce2c6bd73347888c	callme	3	6	3
5d654920ce2c6bd73347888c	callme	57	6	3
5d654920ce2c6bd73347888c	callme	38	6	3
5d654920ce2c6bd73347888c	callme	58	6	3
5d654920ce2c6bd73347888c	callme	2	2	3
5d654920ce2c6bd733478891	callme	24	3	3
5d654920ce2c6bd733478891	callme	11	3	1
5d654920ce2c6bd733478891	callme	1	1	3
5d654920ce2c6bd733478891	callme	58	1	3
5d654920ce2c6bd733478891	callme	59	5	3
5d654920ce2c6bd733478893	callme	27	5	3
5d654920ce2c6bd733478893	callme	4	6	3
5d654920ce2c6bd733478893	callme	46	6	3
5d654920ce2c6bd733478893	callme	3	6	3
5d654920ce2c6bd733478893	callme	12	6	3
5d654920ce2c6bd733478894	callme	37	6	3
5d654920ce2c6bd733478894	callme	19	6	3
5d654920ce2c6bd733478894	callme	0	6	3
5d654920ce2c6bd733478894	callme	35	6	3
5d654920ce2c6bd733478894	callme	4	6	3
5d654920ce2c6bd733478896	callme	58	2	3
5d654920ce2c6bd733478896	callme	60	1	3
5d654920ce2c6bd733478896	callme	61	2	3
5d654920ce2c6bd733478896	callme	4	5	3
5d654920ce2c6bd733478896	callme	3	2	3
5d654920ce2c6bd73347889a	callme	26	2	3
5d654920ce2c6bd73347889a	callme	7	1	1
5d654920ce2c6bd73347889a	callme	6	2	3
5d654920ce2c6bd73347889a	callme	3	2	3
5d654920ce2c6bd73347889a	callme	23	2	3
5d654920ce2c6bd73347889d	callme	62	1	3
5d654920ce2c6bd73347889d	callme	4	1	3
5d654920ce2c6bd73347889d	callme	3	2	3
5d654920ce2c6bd73347889d	callme	12	6	3
5d654920ce2c6bd73347889d	callme	38	3	3
5d654920ce2c6bd73347889f	callme	63	2	1
5d654920ce2c6bd73347889f	callme	31	2	3
5d654920ce2c6bd73347889f	callme	4	2	1
5d654920ce2c6bd73347889f	callme	24	2	1
5d654920ce2c6bd73347889f	callme	3	2	3
5d654920ce2c6bd7334788a2	callme	4	2	3
5d654920ce2c6bd7334788a2	callme	38	3	3
5d654920ce2c6bd7334788a2	callme	55	2	3
5d654920ce2c6bd7334788a2	callme	28	1	3
5d654920ce2c6bd7334788a2	callme	56	3	3
5d654920ce2c6bd7334788a4	callme	16	2	3
5d654920ce2c6bd7334788a4	callme	4	2	3
5d654920ce2c6bd7334788a4	callme	24	5	3
5d654920ce2c6bd7334788a4	callme	61	2	3
5d654920ce2c6bd7334788a4	callme	64	2	3
5d654920ce2c6bd7334788a7	callme	40	2	3
5d654920ce2c6bd7334788a7	callme	36	2	3
5d654920ce2c6bd7334788a7	callme	27	2	3
5d654920ce2c6bd7334788a7	callme	4	6	3
5d654920ce2c6bd7334788a7	callme	6	2	3
5d654920ce2c6bd7334788a9	callme	6	5	3
5d654920ce2c6bd7334788a9	callme	20	5	2
5d654920ce2c6bd7334788a9	callme	0	2	3
5d654920ce2c6bd7334788a9	callme	4	6	3
5d654920ce2c6bd7334788a9	callme	28	2	3
5d654920ce2c6bd7334788ab	callme	4	2	3
5d654920ce2c6bd7334788ab	callme	12	3	3
5d654920ce2c6bd7334788ab	callme	24	6	3
5d654920ce2c6bd7334788ab	callme	65	1	3
5d654920ce2c6bd7334788ab	callme	62	5	3
5d654920ce2c6bd7334788af	callme	61	5	3
5d654920ce2c6bd7334788af	callme	62	1	1
5d654920ce2c6bd7334788af	callme	64	5	3
5d654920ce2c6bd7334788af	callme	6	2	1
5d654920ce2c6bd7334788af	callme	19	2	3
5d654920ce2c6bd7334788b0	callme	27	1	1
5d654920ce2c6bd7334788b0	callme	20	5	2
5d654920ce2c6bd7334788b0	callme	1	2	1
5d654920ce2c6bd7334788b0	callme	4	5	1
5d654920ce2c6bd7334788b0	callme	3	6	3
5d654920ce2c6bd7334788b2	callme	1	5	3
5d654920ce2c6bd7334788b2	callme	4	6	3
5d654920ce2c6bd7334788b2	callme	3	6	3
5d654920ce2c6bd7334788b2	callme	7	6	3
5d654920ce2c6bd7334788b2	callme	6	6	3
5d654920ce2c6bd7334788b4	callme	0	2	3
5d654920ce2c6bd7334788b4	callme	4	6	3
5d654920ce2c6bd7334788b4	callme	7	5	3
5d654920ce2c6bd7334788b4	callme	25	3	3
5d654920ce2c6bd7334788b4	callme	3	2	3
5d654920ce2c6bd7334788b6	callme	27	1	3
5d654920ce2c6bd7334788b6	callme	0	6	3
5d654920ce2c6bd7334788b6	callme	12	5	3
5d654920ce2c6bd7334788b6	callme	6	5	3
5d654920ce2c6bd7334788b6	callme	4	6	3
5d654920ce2c6bd7334788b7	callme	12	5	2
5d654920ce2c6bd7334788b7	callme	27	5	1
5d654920ce2c6bd7334788b7	callme	3	2	3
5d654920ce2c6bd7334788b7	callme	6	6	3
5d654920ce2c6bd7334788b7	callme	31	6	2
5d654920ce2c6bd7334788b8	callme	21	5	3
5d654920ce2c6bd7334788b8	callme	0	6	3
5d654920ce2c6bd7334788b8	callme	6	6	3
5d654920ce2c6bd7334788b8	callme	26	5	3
5d654920ce2c6bd7334788b8	callme	40	5	3
5d654920ce2c6bd7334788b9	callme	12	1	3
5d654920ce2c6bd7334788b9	callme	0	1	3
5d654920ce2c6bd7334788b9	callme	43	1	3
5d654920ce2c6bd7334788b9	callme	25	3	3
5d654920ce2c6bd7334788b9	callme	6	1	3
5d654920ce2c6bd7334788bc	callme	44	6	3
5d654920ce2c6bd7334788bc	callme	20	6	2
5d654920ce2c6bd7334788bc	callme	59	6	2
5d654920ce2c6bd7334788bc	callme	8	6	3
5d654920ce2c6bd7334788bc	callme	3	6	3
5d654920ce2c6bd7334788bd	callme	58	2	3
5d654920ce2c6bd7334788bd	callme	66	2	3
5d654920ce2c6bd7334788bd	callme	24	1	3
5d654920ce2c6bd7334788bd	callme	67	2	3
5d654920ce2c6bd7334788bd	callme	3	6	3
5d654920ce2c6bd7334788c1	callme	30	5	3
5d654920ce2c6bd7334788c1	callme	31	1	3
5d654920ce2c6bd7334788c1	callme	64	6	3
5d654920ce2c6bd7334788c1	callme	3	6	3
5d654920ce2c6bd7334788c1	callme	62	5	3
5d654920ce2c6bd7334788c4	callme	25	5	3
5d654920ce2c6bd7334788c4	callme	3	6	3
5d654920ce2c6bd7334788c4	callme	23	5	3
5d654920ce2c6bd7334788c4	callme	6	5	3
5d654920ce2c6bd7334788c4	callme	11	5	3
5d654920ce2c6bd7334788c5	callme	20	6	3
5d654920ce2c6bd7334788c5	callme	65	5	3
5d654920ce2c6bd7334788c5	callme	62	6	3
5d654920ce2c6bd7334788c5	callme	23	5	3
5d654920ce2c6bd7334788c5	callme	64	6	3
5d654920ce2c6bd7334788c6	callme	30	1	3
5d654920ce2c6bd7334788c6	callme	3	6	3
5d654920ce2c6bd7334788c6	callme	38	5	3
5d654920ce2c6bd7334788c6	callme	64	6	3
5d654920ce2c6bd7334788c6	callme	4	6	3
5d654920ce2c6bd7334788c7	callme	61	5	3
5d654920ce2c6bd7334788c7	callme	27	5	3
5d654920ce2c6bd7334788c7	callme	3	6	3
5d654920ce2c6bd7334788c7	callme	58	6	3
5d654920ce2c6bd7334788c7	callme	13	6	3
5d654920ce2c6bd7334788c8	callme	23	2	1
5d654920ce2c6bd7334788c8	callme	22	2	1
5d654920ce2c6bd7334788c8	callme	62	2	1
5d654920ce2c6bd7334788c8	callme	4	6	3
5d654920ce2c6bd7334788c8	callme	16	2	1
5d654920ce2c6bd7334788c9	callme	4	2	3
5d654920ce2c6bd7334788c9	callme	6	1	3
5d654920ce2c6bd7334788c9	callme	0	1	3
5d654920ce2c6bd7334788c9	callme	20	1	3
5d654920ce2c6bd7334788c9	callme	12	2	3
5d654920ce2c6bd7334788cc	callme	6	6	3
5d654920ce2c6bd7334788cc	callme	3	6	3
5d654920ce2c6bd7334788cc	callme	36	6	3
5d654920ce2c6bd7334788cc	callme	4	6	3
5d654920ce2c6bd7334788cc	callme	12	6	3
5d654920ce2c6bd7334788d1	callme	44	2	3
5d654920ce2c6bd7334788d1	callme	1	2	1
5d654920ce2c6bd7334788d1	callme	19	2	3
5d654920ce2c6bd7334788d1	callme	20	2	1
5d654920ce2c6bd7334788d1	callme	12	6	3
5d654920ce2c6bd7334788d4	callme	64	2	3
5d654920ce2c6bd7334788d4	callme	23	3	3
5d654920ce2c6bd7334788d4	callme	63	1	3
5d654920ce2c6bd7334788d4	callme	20	1	3
5d654920ce2c6bd7334788d4	callme	3	2	3
5d654920ce2c6bd7334788d5	callme	2	1	3
5d654920ce2c6bd7334788d5	callme	24	2	3
5d654920ce2c6bd7334788d5	callme	54	2	3
5d654920ce2c6bd7334788d5	callme	60	2	3
5d654920ce2c6bd7334788d5	callme	31	1	3
5d654920ce2c6bd7334788d6	callme	3	6	3
5d654920ce2c6bd7334788d6	callme	30	6	3
5d654920ce2c6bd7334788d6	callme	4	6	3
5d654920ce2c6bd7334788d6	callme	20	6	3
5d654920ce2c6bd7334788d6	callme	22	6	3
5d654920ce2c6bd7334788d7	callme	6	2	3
5d654920ce2c6bd7334788d7	callme	4	2	1
